fragment,contribution
"[C&H2]-[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.234010
"[c&H0&R]:[n&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.233779
"[S&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.233162
"[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.232986
"[C&H0]-[N&H1]-[C&H2]-[C&H0]#[N&H0]",-0.232800
"[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H0&R]",-0.232113
"[C&H2&R]-[N&H0&R]-[C&H2]-[C&H0]",-0.231680
"[C&H0]-[N&H1]-[C&H2]-[C&H0]",-0.231278
"[n&H0&R]-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.231116
"[C&H0&R](-[C&H2]-[C&H0]-[O&H1])-[C&H2&R]",-0.229535
"[n&H0&R]:[c&H0&R](-[N&H2]):[c&H0&R]:[c&H1&R]",-0.228869
"[C&H0]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.228121
"[c&H1&R]:[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.227434
"[c&H0&R2]-[N&H0&R]-[C&H2]-[C&H0]",-0.227377
"[C&H2&R]-[C&H2&R]-[N&H0&R2]-[C&H2&R]-[C&H2&R]",-0.227128
"[C&H2&R]-[N&H0&R]-[C&H1]-[C&H0]=[O&H0]",-0.226548
"[C&H3]-[C&H0](=[N&H1])-[c&H0&R]:[s&H0&R]",-0.226262
"[C&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.226103
"[C&H1&R]-[O&H0]-[C&H0]-[C&H1]-[O&H1]",-0.225461
"[c&H0&R]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.225167
"[C&H3]-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H1&R]",-0.224480
"[c&H1&R]:[c&H0&R](-[O&H1]):[c&H0&R]-[C&H2]",-0.224402
"[C&H0&R2]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.224175
"[c&H0&R]-[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.223693
"[n&H0&R](-[C&H2]-[C&H0]-[O&H1]):[c&H0&R2]",-0.223588
"[C&H1&R]-[C&H0]-[O&H1]",-0.223424
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.223054
"[C&H2&R]-[N&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.222568
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.222061
"[c&H0&R2]:[c&H0&R]-[O&H0]-[C&H2]-[C&H0]",-0.221807
"[C&H3]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.221383
"[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.220293
"[C&H1&R]-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.220040
"[c&H0&R]-[N&H0]-[C&H2]-[C&H0]#[C&H1]",-0.219363
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.219340
"[o&H0&R]:[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.218628
"[n&H0&R]:[c&H0&R](-[N&H2]):[n&H1&R]:[c&H0&R2]",-0.218503
"[C&H1&R]-[C&H2&R]-[O&H0&R]-[C&H2&R]-[C&H2&R]",-0.217899
"[n&H0&R]:[c&H0&R](-[N&H2]):[c&H0&R]:[c&H0&R2]",-0.216617
"[c&H0&R]:[c&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.216299
"[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.216278
"[C&H0](=[O&H0])-[C&H0]-[O&H1]",-0.216112
"[C&H2&R]-[C&H1&R]-[C&H2]-[N&H1]-[C&H2]",-0.215914
"[C&H0&R2]-[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.215894
"[C&H0]-[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.215372
"[c&H0&R]-[S&H0]-[N&H0]-[C&H2]-[C&H0]",-0.215236
"[n&H0&R]:[c&H1&R]:[c&H1&R]:[n&H1&R]",-0.214711
"[c&H1&R]:[c&H0&R](-[C&H0]=[O&H0])-[O&H1]",-0.214582
