fragment,contribution
"[n&H0&R]:[c&H0&R](-[N&H2]):[n&H1&R]:[c&H0&R2]",-0.270349
"[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.270166
"[C&H0]-[O&H0&-]",-0.269814
"[C&H2&R]-[C&H1&R](-[N&H2])-[C&H2&R]-[C&H2&R]",-0.269441
"[n&H0&R]:[c&H0&R]-[C&H2]-[n&H0&R]:[n&H0&R]",-0.269295
"[C&H0]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.268701
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]",-0.268431
"[C&H0&R]-[C&H0]-[O&H1]",-0.268092
"[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.267758
"[o&H0&R]:[n&H0&R]:[c&H0&R]-[C&H1]-[O&H1]",-0.267570
"[N&H0]=[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H0&R2]",-0.266907
"[n&H0&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.266762
"[n&H0&R]-[C&H2]-[C&H1]-[N&H2]",-0.266363
"[N&H1]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.266126
"[n&H0&R]:[c&H0&R]-[C&H0]=[O&H0]",-0.265900
"[N&H1]-[C&H2]-[C&H1](-[C&H3])-[O&H1]",-0.264772
"[c&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.264100
"[n&H0&R2]:[c&H0&R]-[C&H0]=[O&H0]",-0.264077
"[C&H3]-[c&H0&R](:[n&H0&R]):[s&H0&R]",-0.263806
"[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.263645
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.263569
"[N&H2]-[S&H0]=[O&H0]",-0.263212
"[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.262850
"[C&H3]-[c&H0&R](:[n&H0&R]:[n&H0&R]):[n&H0&R2]",-0.262810
"[N&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.262723
"[N&H0&R](-[C&H1&R]=[N&H0&R]-[N&H0&R])-[S&H0]",-0.262561
"[n&H0&R]:[c&H0&R2]-[C&H1&R]-[O&H1]",-0.262541
"[C&H2]-[C&H0]-[O&H1]",-0.262206
