fragment,contribution
"[c&H0&R2]:[c&H0&R](-[N&H2]):[c&H0&R2]:[c&H0&R2]",-0.297575
"[c&H0&R2]-[N&H1&R]-[C&H2&R]-[N&H1&R]-[S&H0&R]",-0.295574
"[C&H0](=[N&H1])-[N&H0&R](-[C&H2&R])-[C&H2&R]",-0.294560
"[c&H1&R]:[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.292633
"[c&H0&R]-[C&H0&R](-[N&H2])-[C&H2&R]",-0.292631
"[C&H0](=[N&H1])-[C&H1]-[C&H2]",-0.290945
"[C&H0](=[O&H0])-[C&H0]-[O&H1]",-0.290863
"[c&H1&R]:[c&H0&R](-[N&H2]):[n&H0&R]:[c&H1&R]",-0.290814
"[c&H0&R]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.290311
"[C&H3]-[C&H0](-[N&H2])-[C&H0]-[N&H1]",-0.289279
"[C&H3]-[C&H0](=[N&H1])-[S&H0]-[C&H2]",-0.288759
"[C&H2]-[C&H1](-[N&H2])-[c&H0&R]:[n&H0&R]",-0.288644
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H1]",-0.288529
"[c&H1&R]:[n&H0&R]-[C&H2]-[C&H2]-[C&H0]",-0.288404
"[C&H0](=[N&H1])-[S&H0]-[C&H2]",-0.288272
"[c&H0&R]-[O&H0]-[C&H2]-[C&H1]=[C&H2]",-0.287770
"[C&H3]-[C&H1](-[N&H2])-[C&H0]-[N&H1]",-0.287760
"[C&H2&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.287316
"[c&H0&R]-[C&H1]=[C&H1]-[C&H0]-[O&H1]",-0.287132
"[C&H1&R]-[C&H1&R]-[C&H2]-[C&H0]=[O&H0]",-0.286971
"[C&H2&R2]-[C&H0&R3]-[C&H0]-[O&H1]",-0.286591
"[N&H1]-[C&H0]=[C&H1]-[N&H0&+]-[O&H0&-]",-0.286557
"[C&H2&R]-[C&H0&R](-[O&H1])-[O&H1]",-0.286509
"[C&H3]-[C&H0]-[C&H0]-[O&H1]",-0.286014
"[C&H3]-[C&H0](-[N&H2])-[C&H0]=[O&H0]",-0.285650
"[c&H0&R]-[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.285520
"[c&H0&R]-[C&H0&R](-[N&H2])(-[N&H2])-[C&H2&R]",-0.285385
"[C&H2&R]-[C&H1&R](-[O&H1])-[C&H1&R]-[O&H1]",-0.285296
