fragment,contribution
"[O&H0&R]-[C&H0&R]-[O&H1]",-0.241295
"[C&H3]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.240858
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[N&H2]",-0.240131
"[C&H3]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.239763
"[n&H0&R]:[n&H0&R2]:[c&H0&R]-[O&H1]",-0.239552
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]-[N&H1&R]",-0.239373
"[N&H2]-[C&H0](=[N&H1])-[N&H1]",-0.238019
"[N&H0]=[c&H0&R][c&H0&R2]",-0.237260
"[c&H0&R]-[C&H1]-[O&H1]",-0.236651
"[C&H0]-[N&H0]-[O&H1]",-0.235316
"[C&H3]-[C&H1](-[N&H2])-[C&H2]",-0.235315
"[N&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.233943
"[N&H2]-[C&H0&R3]-[C&H2&R2]",-0.232117
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.231974
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.231497
"[S&H0]-[N&H1]-[C&H0](=[O&H0])-[C&H2]",-0.231338
"[N&H0]=[C&H0][c&H0&R](:[c&H1&R]):[c&H1&R]",-0.230926
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.230773
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[n&H0&R]",-0.229690
"[c&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.228679
"[N&H2]-[C&H1]-[C&H2]-[N&H1]",-0.228137
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H0&R]",-0.227994
"[C&H3]-[N&H1]-[C&H0]=[O&H0]",-0.227003
"[C&H0&R3]-[C&H2]-[C&H0]-[O&H1]",-0.226991
"[N&H0]=[c&H0&R]([c&H1&R]):[c&H0&R2]:[c&H1&R]",-0.226290
"[S&H0]-[N&H1]-[C&H0]-[C&H3]",-0.226192
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H2]",-0.225844
"[N&H2]-[C&H0&R]=[N&H0&R]",-0.225240
"[c&H0&R2]-[B&H0&R]-[O&H1]",-0.225047
"[C&H1]-[C&H0]#[N&H0]",-0.224646
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H2&R]-[C&H2&R]",-0.224513
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.223607
"[N&H0]-[C&H2]-[C&H2]-[C&H0]#[N&H0]",-0.223489
"[O&H0]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.222968
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]:[n&H0&R]",-0.222810
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.222613
"[C&H2]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.222303
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.222101
"[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.221780
"[N&H0]=[c&H0&R]:[c&H1&R]",-0.221518
"[N&H0]-[C&H2]-[C&H0]#[N&H0]",-0.220669
"[C&H1&R2]-[O&H1]",-0.219974
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[c&H0&R]",-0.218535
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[n&H0&R]",-0.218178
"[C&H3]-[C&H0]-[N&H1]-[N&H2]",-0.217899
"[B&H0&R]-[O&H1]",-0.217703
"[B&H0]-[O&H1]",-0.217703
"[n&H0&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.217596
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.216912
"[C&H3]-[N&H1]-[C&H1](-[C&H3])-[C&H1]",-0.216186
"[n&H0&R]:[n&H1&R]:[c&H0&R]=[O&H0]",-0.215758
"[C&H2]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.215648
"[N&H0]=[c&H0&R][c&H1&R]",-0.215556
"[C&H1]-[C&H2]-[O&H1]",-0.215491
"[C&H0]=[C&H0][C&H0]#[N&H0]",-0.215354
"[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.215219
"[C&H2]-[C&H1]-[O&H1]",-0.215029
"[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.214707
"[N&H0]=[C&H0&R][c&H0&R2](:[c&H0&R2]):[c&H1&R]",-0.214526
"[C&H2&R]-[C&H0&R2]-[O&H1]",-0.214139
"[C&H3]-[C&H1]-[N&H2]",-0.214083
"[O&H0&R]-[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.212851
"[N&H0]=[C&H0][c&H0&R]:[c&H1&R]:[c&H1&R]",-0.212817
"[C&H1&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.212495
"[N&H0]-[C&H2]-[C&H0]=[O&H0]",-0.212473
"[C&H3]-[C&H0]-[N&H1]-[C&H2]-[C&H1]",-0.212094
"[N&H0&R]=[C&H0&R]-[N&H2]",-0.211937
"[C&H0]-[N&H1]-[S&H0]-[C&H3]",-0.211619
"[N&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.211049
"[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.211001
"[c&H1&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.210971
"[N&H0&R]-[B&H0&R]-[O&H1]",-0.210315
"[C&H1&R]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.209872
"[C&H3]-[C&H2]-[N&H1]-[C&H2]",-0.209302
