fragment,contribution
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.278767
"[c&H0&R]-[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.278763
"[O&H0]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.277199
"[O&H0]-[C&H2]-[C&H2]-[N&H2]",-0.277083
"[c&H0&R]/[C&H0](=[N&H0]/[O&H1])-[N&H2]",-0.277003
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[N&H1]",-0.275303
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[S&H0]",0.275164
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]",0.274463
"[C&H0](=[N&H0]\[O&H1])\[N&H1]",-0.274092
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[N&H0&R]",-0.272709
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H1&R]",-0.272209
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.271498
"[C&H0]-[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.271053
"[n&H0&R]:[c&H1&R]:[c&H0&R]-[C&H2]-[O&H1]",-0.269858
"[N&H0&R]-[B&H0&R]-[O&H1]",-0.269669
"[C&H2&R]-[N&H1&R]",-0.269116
"[c&H0&R]-[C&H0]-[O&H1]",-0.268123
"[N&H2]-[N&H1]",-0.266641
"[C&H1]-[C&H0]-[O&H1]",-0.264889
"[C&H0](=[N&H0])[N&H2]",-0.264494
"[S&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.264225
"[c&H0&R]=[S&H0]",-0.263988
"[c&H0&R2]-[B&H0&R]-[O&H1]",-0.263708
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[N&H0&R]",-0.262913
"[C&H2]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.262808
"[C&H1&R3]-[C&H2&R2]-[C&H0&R3]-[O&H1]",-0.261967
"[O&H0&R]-[C&H0&R]-[O&H1]",-0.261142
"[n&H0&R]:[c&H0&R]-[C&H2]-[O&H1]",-0.261136
"[N&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.261128
"[C&H0]/[C&H0]=[N&H0]\[O&H0]-[C&H3]",-0.261107
"[c&H0&R]=[N&H0&+](-[C&H3])-[C&H3]",-0.260436
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",0.260089
"[c&H0&R]-[O&H0]-[C&H1]-[C&H2]-[O&H1]",-0.259477
"[N&H0&R]-[C&H2]-[C&H2]-[N&H0]-[C&H3]",-0.259450
"[C&H2][N&H0]=[c&H0&R]",-0.259373
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H0]",-0.259168
"[n&H0&R]:[n&H0&R2]:[c&H0&R]-[O&H1]",-0.259154
"[N&H2]-[N&H1]-[C&H0]=[O&H0]",-0.258453
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H1&R]:[c&H1&R]",-0.258357
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.258183
"[C&H0]-[C&H1]-[C&H2]-[O&H1]",-0.256314
"[N&H0]=[c&H0&R]:[c&H0&R]-[N&H1]-[c&H0&R]",-0.255110
"[c&H0&R]-[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.254837
"[C&H1]-[C&H1]-[O&H1]",-0.254531
"[C&H0&R]-[C&H0]-[O&H1]",-0.253315
"[N&H2]-[C&H1&R]-[C&H2&R]-[C&H2&R]-[N&H0&R]",-0.251471
"[N&H0]-[C&H2]-[C&H2]-[N&H0]-[C&H3]",-0.249046
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[O&H0]",-0.248663
"[C&H1](-[N&H2])-[C&H2]-[O&H0]-[c&H0&R]",-0.246817
"[S&H1]-[c&H0&R]",-0.246715
"[C&H0](=[N&H0]\[O&H1])\[N&H1]-[c&H0&R]",-0.246423
"[n&H0&R]:[n&H0&R]:[n&H1&R]:[n&H0&R]",-0.245097
"[N&H2]-[C&H0]=[N&H0]",-0.244657
"[N&H1]-[C&H0]=[C&H1]-[N&H0&+]-[O&H0&-]",-0.244578
"[C&H1&R]-[C&H0]-[O&H1]",-0.244498
"[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.244246
"[N&H1]-[C&H2]-[C&H2]-[N&H0]-[C&H3]",-0.244135
"[N&H2]-[C&H0]=[O&H0]",-0.243932
"[c&H0&R]-[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.243463
"[N&H0]-[C&H2]-[C&H0]=[O&H0]",-0.243294
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[O&H0]",0.243178
"[c&H0&R]-[C&H1]-[O&H1]",-0.243156
"[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.242997
"[c&H0&R]1:[n&H0&R]:[n&H0&R]:[n&H1&R]:[n&H0&R]:1",-0.242208
"[S&H1]-[c&H0&R]:[n&H1&R]:[c&H0&R]=[O&H0]",-0.241795
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H1&R]",0.241303
"[C&H0&R]-[S&H1]",-0.241199
"[C&H2]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.241035
"[c&H1&R]:[c&H1&R]:[c&H0&R]=[N&H0&+]-[C&H3]",-0.239530
"[C&H1](-[C&H3])-[N&H1]-[C&H2]-[C&H2]",-0.239528
"[C&H0&R3]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.238758
"[N&H0]=[c&H0&R]",-0.238282
"[c&H0&R]1:[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H1&R]:1",-0.237632
"[c&H0&R2]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.237579
"[N&H2]-[C&H0]=[N&H0]-[C&H0]#[N&H0]",-0.237283
"[o&H0&R]:[n&H0&R]:[c&H0&R]-[C&H2]-[O&H1]",-0.236824
"[c&H0&R]-[C&H2]-[c&H0&R]:[n&H0&R]:[n&H1&R]",-0.236761
"[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.236656
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[C&H3]",-0.236538
"[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.236220
"[C&H3]-[N&H1]-[C&H2]-[C&H2]",-0.236202
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[S&H1]",-0.236032
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H2]",-0.235764
"[C&H1]-[N&H1]-[N&H1]-[C&H0]=[O&H0]",-0.235454
"[n&H0&R]-[C&H1]-[C&H2]-[O&H1]",-0.234841
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.234475
"[n&H0&R]:[o&H0&R]:[n&H0&R]:[c&H0&R]-[N&H2]",-0.233682
"[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.233430
"[S&H1]-[c&H0&R]:[n&H1&R]",-0.232864
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]:[s&H0&R]",0.232740
"[N&H0&R]-[C&H2]-[C&H2]-[N&H0&R]-[C&H0&R]",-0.232240
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.232211
"[n&H0&R]-[C&H2]-[C&H1]-[C&H2]-[O&H1]",-0.231998
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[c&H0&R]",-0.231953
"[n&H0&R]:[c&H0&R]-[O&H1]",-0.231737
"[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.231674
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[S&H0]",-0.231353
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H0]",-0.230990
"[S&H0]-[N&H1]-[C&H0]-[N&H1]-[N&H0&R]",-0.230772
"[S&H0]=[N&H1]",-0.230686
