fragment,contribution
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[N&H1]",-0.330356
"[C&H3]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.330237
"[C&H1]=[C&H1][C&H0]-[O&H1]",-0.330234
"[C&H0&R]-[C&H2]-[N&H2]",-0.328212
"[C&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.327998
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H0&R]",-0.325165
"[C&H0]-[C&H0]-[O&H1]",-0.324236
"[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.324117
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]#[N&H0]",-0.323610
"[c&H0&R2]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.323441
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.322757
"[N&H0]-[C&H2]-[c&H0&R](:[n&H0&R]):[n&H0&R]",-0.321353
"[S&H0]-[N&H1]-[c&H0&R]:[s&H0&R]:[n&H0&R]",-0.321341
"[C&H1](-[O&H0])-[C&H0&R]-[N&H1&R]-[C&H2&R]",-0.320659
"[C&H0]-[C&H2]-[C&H1](-[N&H2])-[C&H2]",-0.319570
"[n&H0&R]:[c&H0&R](:[n&H0&R2]:[c&H0&R2])=[O&H0]",-0.319453
"[O&H1]-[C&H0]-[C&H1](-[C&H2])-[N&H1]",-0.319434
"[N&H0&R]-[C&H0&R]-[N&H2]",-0.319387
"[n&H0&R]:[c&H0&R](:[c&H0&R2]:[n&H1&R])=[O&H0]",-0.319199
"[c&H0&R2]:[n&H0&R]:[c&H0&R](-[O&H1]):[s&H0&R]",-0.319066
"[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.318534
"[c&H0&R]/[C&H0](=[N&H0]/[O&H1])-[N&H1]",-0.317744
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R2]:[c&H0&R2]",-0.317597
"[C&H2&R2]-[C&H0&R3]-[N&H2]",-0.316672
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]",-0.315997
"[c&H0&R]-[C&H0]-[O&H1]",-0.315715
"[c&H0&R]-[S&H0]-[C&H2]-[C&H0]-[N&H2]",-0.314802
"[O&H1]-[C&H0]-[c&H0&R](:[c&H1&R]):[c&H0&R2]",-0.314653
"[O&H1]-[C&H0]-[c&H0&R]:[n&H0&R]:[c&H0&R2]",-0.314170
"[s&H0&R]:[c&H0&R]-[N&H2]",-0.313723
"[C&H0&R]-[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.313229
"[n&H0&R2]:[c&H0&R]-[O&H1]",-0.312810
"[n&H0&R]:[c&H0&R](:[n&H1&R]:[c&H1&R])=[S&H0]",-0.312574
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.312552
"[n&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.310006
"[N&H2]-[C&H0]-[C&H2]-[S&H0&+]-[O&H0&-]",-0.309768
"[N&H1]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.309377
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.309372
"[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.308882
"[C&H1]-[C&H1]-[O&H1]",-0.308355
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H2]",0.308354
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]",-0.308167
"[C&H0]-[C&H1]-[N&H2]",-0.307891
"[C&H1]-[C&H0&R2]-[C&H0&R2]-[O&H1]",-0.307752
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.307663
"[C&H2]-[C&H1]-[O&H1]",-0.307521
"[C&H0]-[C&H1]-[O&H1]",-0.307333
"[C&H2]-[N&H2]",-0.306783
"[c&H0&R2]:[c&H0&R](:[n&H0&R]:[n&H1&R])=[O&H0]",-0.306365
"[n&H0&R]:[n&H0&R]:[n&H0&R]:[c&H0&R]-[N&H2]",-0.306110
"[O&H1]-[c&H0&R]:[n&H0&R2]:[c&H0&R2]:[n&H0&R]",-0.305834
"[C&H0]-[O&H1]",-0.305765
"[n&H0&R]:[c&H1&R]:[c&H0&R](=[O&H0]):[n&H1&R]",-0.305530
"[O&H1]-[C&H0]-[c&H0&R](:[c&H1&R]):[n&H1&R]",-0.304420
"[n&H0&R]-[C&H1&R]1-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.304013
"[c&H1&R]:[c&H0&R2]:[c&H0&R](-[N&H2]):[n&H0&R]",-0.303836
"[C&H1]-[N&H1]-[C&H1](-[C&H3])-[C&H1]",-0.303794
"[c&H0&R]:[n&H0&R]:[c&H0&R](-[N&H2]):[n&H1&R]",-0.303173
"[c&H0&R2]:[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.302690
"[N&H0&R]-[B&H0&R]-[O&H1]",-0.302605
"[c&H0&R]:[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.302560
"[C&H0]-[C&H2]-[C&H2]-[N&H0&+]-[O&H0&-]",-0.302485
"[C&H2]-[C&H2]-[N&H2]",-0.301327
"[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.301220
"[N&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.301111
"[n&H0&R]-[C&H2]-[C&H0](-[C&H3])-[O&H1]",-0.300944
"[S&H0]-[C&H2]-[C&H0&R]-[N&H0]-[O&H1]",-0.299706
"[n&H0&R]:[c&H0&R]-[C&H2]-[O&H1]",-0.299418
"[N&H0&R]-[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.299357
"[N&H0&R]-[C&H0&R]-[S&H1]",-0.299291
"[c&H0&R2]-[C&H0&R]-[c&H0&R](:[o&H0&R]):[n&H0&R]",-0.299004
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.298556
"[N&H2]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.297981
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]:[c&H0&R]",-0.297972
"[c&H0&R2]-[N&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.297731
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]-[O&H1]",-0.297261
"[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.296149
"[c&H0&R]-[S&H0]-[C&H2]-[C&H0]=[O&H0]",-0.295346
"[C&H3]-[C&H0]-[O&H1]",-0.295101
"[O&H0]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.294293
"[C&H3]-[C&H0]-[N&H2]",-0.293851
"[C&H1&R]-[C&H0]-[O&H1]",-0.293490
"[c&H0&R](-[C&H2]-[C&H0]-[O&H1]):[c&H0&R]",-0.293278
"[S&H0&R]-[C&H0&R]-[N&H2]",-0.293252
"[O&H1]-[C&H0]-[c&H0&R]:[n&H1&R]:[c&H0&R2]",-0.293125
"[n&H0&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.292797
"[S&H1]-[c&H0&R](:[n&H0&R]:[c&H0&R2]):[n&H1&R]",-0.292593
"[C&H1](-[C&H2])-[N&H1]-[C&H1]-[C&H3]",-0.291812
"[N&H2]-[C&H2]",-0.291066
"[c&H0&R]:[n&H0&R]:[c&H0&R](-[O&H1]):[c&H0&R2]",-0.291022
"[C&H1](-[C&H2]-[O&H1])-[N&H1]",-0.290845
"[N&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.290591
"[C&H0]-[C&H0&R]-[N&H0&R]-[C&H0&R]-[N&H1&R]",-0.290239
"[O&H0]-[C&H0]-[C&H1]-[O&H1]",-0.290072
"[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.290067
"[C&H1](-[C&H2])-[N&H1]-[C&H1]-[C&H1]",-0.289694
"[N&H0&R]-[C&H2&R]-[C&H1&R2]-[N&H1&R]-[C&H2&R]",-0.289609
"[O&H0]=[C&H0]-[C&H2]-[S&H0]=[O&H0]",-0.289461
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]-[C&H2]",-0.289220
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[N&H1]",-0.289200
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.288753
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]:[c&H1&R]",-0.288637
"[N&H0]-[C&H2]-[C&H1]-[O&H1]",-0.288477
"[c&H1&R]:[c&H0&R][C&H0](=[N&H0])-[N&H2]",-0.287536
"[C&H3]-[C&H1]-[C&H0]-[O&H1]",-0.287430
"[C&H1&R]-[C&H0]-[N&H2]",-0.287420
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H2]",-0.287062
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[c&H0&R]",-0.286907
"[C&H2]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.286411
"[c&H1&R]:[c&H0&R](:[o&H0&R])-[C&H0]-[O&H1]",-0.286374
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.286193
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H1&R]",0.286165
"[C&H0]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.285878
"[O&H1]-[C&H0]-[C&H2]-[n&H0&R]:[c&H1&R]",-0.285819
"[c&H0&R2]-[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.285536
"[C&H1&R]-[C&H2]-[N&H2]",-0.284858
"[O&H0]-[C&H0]-[C&H0]-[O&H1]",-0.284700
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]:[c&H0&R]",-0.284657
"[C&H2]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.284484
"[N&H0]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.283902
"[c&H0&R](-[C&H1]-[C&H0]-[O&H1]):[c&H0&R]",-0.283459
"[c&H0&R]-[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.283229
"[C&H0&R]-[C&H0]-[O&H1]",-0.282878
"[O&H1]-[C&H0&R]-[C&H0]-[C&H2]-[O&H1]",-0.282052
"[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.281703
"[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.281368
"[n&H0&R]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.280605
"[C&H1]=[C&H0]([C&H2])-[C&H0]=[O&H0]",-0.280599
"[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R]=[O&H0]",-0.280582
"[c&H0&R](:[c&H1&R])/[C&H0]=[N&H0]/[O&H1]",-0.280372
"[C&H0](-[C&H1]-[c&H0&R])(=[O&H0])-[O&H1]",-0.279842
"[N&H0&R]-[C&H0]-[C&H2]-[O&H1]",-0.279809
"[N&H2]-[C&H2]-[C&H2]-[C&H2]-[C&H0]",-0.279784
"[C&H1]-[C&H2]-[O&H1]",-0.279684
"[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.279097
"[O&H0](-[C&H1])-[P&H0](-[O&H1])-[O&H1]",-0.278861
"[c&H0&R]-[N&H0]-[C&H2]-[C&H0]#[N&H0]",-0.278599
"[c&H0&R2]:[n&H0&R]:[c&H0&R](-[N&H2]):[s&H0&R]",-0.278587
"[C&H0](-[C&H1&R]-[C&H1&R])-[N&H1]-[O&H1]",-0.278437
"[S&H0]-[N&H1]-[c&H0&R](:[c&H1&R]):[n&H0&R]",-0.278203
"[S&H0]-[N&H1]-[c&H0&R](:[n&H0&R]):[n&H1&R]",-0.278125
"[N&H2]-[C&H2]-[c&H0&R]:[n&H0&R]:[c&H0&R2]",-0.277729
"[O&H1]-[C&H0&R3]-[C&H0&R4]",-0.277488
"[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.276680
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[c&H0&R]",0.276678
"[n&H0&R]:[c&H0&R]-[C&H2]-[S&H0]=[O&H0]",-0.276297
"[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.275604
"[C&H0](-[C&H1&R])-[O&H1]",-0.275319
"[n&H0&R]:[c&H0&R](-[O&H1]):[c&H0&R]-[O&H1]",-0.275055
"[n&H0&R]:[n&H0&R]:[c&H0&R](:[s&H0&R])-[S&H0]",-0.274984
"[n&H0&R]:[c&H0&R](:[n&H0&R2]:[c&H1&R])=[O&H0]",-0.274968
"[N&H2]-[C&H0&R3]-[C&H2&R2]",-0.274928
"[C&H1](-[C&H3])-[N&H1]-[C&H2]-[C&H2]",-0.274916
"[O&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.274478
"[c&H1&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.274468
"[C&H0]-[N&H1]-[O&H1]",-0.273266
