fragment,contribution
"[c&H0&R]=[N&H0&+]-[C&H3]",-0.208897
"[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.208862
"[C&H3]-[C&H2]-[N&H0&R]-[C&H2&R]-[C&H2&R]",-0.208837
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",0.208787
"[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.208703
"[N&H2]-[C&H0](=[N&H1])-[N&H0&R]",-0.208614
"[O&H0]=[c&H0&R]:[n&H0&R]:[c&H1&R]:[c&H1&R]",-0.208369
"[n&H0&R]:[n&H1&R]:[c&H0&R]-[C&H2]-[C&H3]",-0.208331
"[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.208177
"[C&H2]-[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.208088
"[C&H2]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.208023
"[N&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-1",-0.207869
"[C&H1](-[N&H2])-[C&H2]-[c&H0&R]:[c&H0&R2]",-0.207772
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[O&H1]",-0.207642
"[O&H1]-[C&H0]-[C&H1]-[C&H2]",-0.207634
"[c&H1&R]:[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]",-0.207374
"[N&H2]-[C&H1]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.207165
"[C&H2&R](-[C&H2&R])-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.207163
"[n&H0&R]:[n&H0&R](:[c&H0&R]-[N&H2])-[c&H0&R]",-0.206905
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.206866
"[C&H0](-[C&H3])-[N&H1]-[C&H2]-[C&H2]",-0.206672
"[c&H1&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.206591
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]=[O&H0]",-0.206391
"[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.205688
"[C&H1]-[N&H0]=[c&H0&R]:[c&H1&R]",-0.204982
"[c&H0&R2]1:[c&H1&R]:[c&H0&R]:[s&H0&R]:[c&H0&R2]:1",0.204940
"[O&H1]-[C&H0]-[C&H2]-[N&H1]",-0.204783
"[C&H1&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]-1",0.204539
"[n&H0&R]:[n&H0&R2]:[c&H0&R]-[O&H1]",-0.204533
"[N&H1]-[C&H1]-[N&H1]-[C&H1]=[O&H0]",-0.204407
