fragment,contribution
"[N&H1]-[C&H1]-[C&H1](-[O&H1])-[c&H0&R]",-0.313222
"[O&H1]-[C&H0]-[C&H1]-[C&H2]-[c&H0&R]",-0.313162
"[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.312367
"[n&H0&R]:[c&H0&R]-[C&H2]-[O&H1]",-0.312364
"[N&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.310828
"[n&H0&R]:[c&H0&R]-[N&H1]-[C&H0]-[N&H2]",-0.310386
"[C&H3]-[C&H1](-[N&H2])-[C&H2]",-0.309656
"[C&H0&R]=[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.309604
"[C&H2]-[C&H0]-[N&H1]-[S&H0]-[N&H2]",-0.308973
"[O&H0]-[C&H2]-[C&H1]-[n&H0&R]:[n&H0&R]",-0.308899
"[C&H2&R]-[C&H2&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.308886
"[N&H2]-[N&H1]",-0.308272
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]",-0.307676
"[C&H2](-[C&H1]-[C&H0]-[O&H1])-[c&H0&R]",-0.306730
"[N&H2]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.306557
"[O&H0]-[C&H2]-[C&H2]-[n&H0&R]:[c&H0&R2]",-0.306477
"[C&H3]-[C&H0]=[N&H1]",-0.306289
"[C&H0&R]-[C&H0&R]-[O&H1]",-0.306075
"[n&H0&R]:[c&H1&R]:[c&H0&R]-[C&H2]-[O&H1]",-0.305360
"[n&H0&R]:[n&H1&R]:[c&H0&R](-[N&H2]):[c&H0&R]",-0.304923
"[O&H0]-[C&H2]-[C&H2]-[n&H0&R]:[n&H0&R]",-0.304647
"[C&H2]/[N&H0]=[c&H0&R]\[c&H1&R]:[c&H1&R]",-0.303346
"[C&H2]-[C&H0](=[N&H1])-[N&H1]",-0.303082
"[C&H1&R2]/[C&H1&R2]=[C&H1&R2]/[C&H1&R2]-[C&H3]",-0.302857
"[O&H0&R]-[C&H0&R]-[C&H2&R]-[N&H1&R]",-0.302774
"[N&H0&R]-[C&H0]-[C&H0]-[O&H1]",-0.302739
"[C&H2]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.301013
"[c&H1&R]:[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.300227
"[C&H3]-[N&H0&R2]-[C&H1&R2](-[C&H2&R])-[C&H1&R2]",-0.300062
"[N&H1]-[C&H2]-[C&H1](-[O&H1])-[c&H0&R]",-0.299950
"[O&H1]-[C&H0]-[c&H0&R]:[c&H1&R]:[c&H0&R2]",-0.299791
"[N&H1]-[C&H1]-[C&H2]-[N&H2]",-0.299717
"[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.299578
"[c&H0&R]-[C&H1]-[O&H1]",-0.299226
"[O&H0]-[C&H2]-[C&H1]-[n&H0&R]:[c&H0&R]",-0.298093
"[c&H0&R]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.297311
"[N&H1]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.297031
"[C&H3]-[N&H1]-[C&H1](-[C&H3])-[C&H1]",-0.296306
"[C&H3]-[N&H0&R2]-[C&H1&R2](-[C&H2&R])-[C&H2&R]",-0.295798
"[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.295783
"[c&H0&R]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.295551
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1]):[n&H0&R]",-0.295539
"[N&H2]-[C&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-1",-0.295463
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.295318
"[c&H0&R2]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.294742
"[C&H3]-[N&H1]-[C&H2]-[C&H2]",-0.294035
"[C&H1]-[C&H0](=[O&H0])-[N&H1]-[O&H1]",-0.293797
"[O&H1]-[C&H0]-[C&H2]",-0.293115
"[C&H0]=[N&H1]",-0.293099
"[c&H1&R]:[c&H0&R]-[C&H0](-[O&H1])-[c&H0&R]",-0.291798
"[N&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.291650
"[S&H0]-[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.291323
"[N&H1&R]-[C&H2&R]-[N&H1&R]",-0.291144
"[C&H2&R]-[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.290777
"[c&H0&R2]-[C&H0&R]-[N&H1&R]",-0.290358
"[O&H1]-[B&H0]-[O&H1]",-0.290234
"[C&H2&R]-[C&H2&R]-[C&H1&R](-[N&H2])-[C&H2&R]",-0.290214
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.289450
"[N&H0&R]-[C&H2&R]-[C&H0&R]-[O&H1]",-0.289401
"[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.288713
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.288679
"[C&H2]/[N&H0]=[c&H0&R]/[c&H0&R2]:[c&H1&R]",-0.288098
"[O&H1]-[C&H0]-[C&H1]-[N&H1]-[C&H0]",-0.287592
"[n&H0&R]:[n&H0&R]:[c&H0&R](-[N&H2]):[n&H1&R]",-0.287037
"[N&H2]-[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]",-0.286980
"[O&H1]-[C&H0&R3]-[C&H2&R2]-[C&H0&R3]-[N&H1]",-0.286149
"[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.285673
"[C&H0]-[N&H0&R]-[C&H2&R]-[C&H0&R]-[O&H1]",-0.285547
"[N&H2]-[C&H0]=[N&H1]",-0.285541
"[n&H0&R]:[c&H0&R]-[O&H1]",-0.285195
"[c&H1&R]:[c&H0&R]-[C&H0](-[O&H1])-[C&H0]",-0.284694
"[N&H2]-[C&H1&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]",-0.283154
"[c&H1&R]:[n&H1&R]:[c&H0&R](=[S&H0]):[n&H1&R]",-0.283105
"[C&H0&R]1(-[C&H2]-[N&H2])-[C&H2&R]-[C&H2&R]-1",-0.282695
"[C&H1]/[N&H0]=[c&H0&R]/[c&H0&R2]:[c&H1&R]",-0.282686
"[n&H0&R]:[n&H0&R2]:[c&H0&R](-[O&H1]):[c&H0&R]",-0.282246
"[c&H1&R]:[c&H0&R](=[N&H0&+]-[C&H3]):[c&H1&R]",-0.280205
"[N&H2]-[C&H1]-[C&H2]-[C&H2]",-0.279579
"[O&H1]-[C&H0]-[c&H0&R]:[c&H1&R]:[n&H0&R]",-0.279399
"[S&H0]-[C&H2]-[C&H0]=[O&H0]",-0.279276
