fragment,contribution
"[c&H0&R]1:[c&H1&R]:[n&H0&R]:[n&H0&R]:[n&H0&R]:1",-0.205557
"[C&H3]-[S&H0&+]-[C&H2]-[C&H2]-[N&H0&R]",-0.205446
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H2&R]-[C&H1&R]",-0.204953
"[c&H0&R]1:[n&H0&R]:[n&H0&R]:[c&H1&R]:[s&H0&R]:1",-0.204905
"[c&H0&R]:[n&H0&R]:[n&H1&R]:[n&H0&R]",-0.204051
"[C&H1&R]-[C&H2]-[O&H1]",-0.204048
"[C&H2]=[C&H1]-[C&H2]-[C&H2]-[C&H2]",0.203865
"[C&H3]-[C&H0]-[N&H2]",-0.203580
"[O&H1]-[C&H2]-[C&H2]-[C&H2]",0.203548
"[C&H2]-[C&H0]-[C&H0]-[O&H1]",-0.203434
"[O&H1]-[c&H0&R]:[c&H0&R]-[O&H1]",-0.203039
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[c&H0&R]",-0.203036
"[C&H0]-[N&H1]-[S&H0](=[O&H0])-[N&H2]",-0.202974
"[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.202629
"[C&H2&R]-[C&H1&R](-[N&H2])-[C&H2&R]-[C&H2&R]",-0.202442
"[O&H1]-[C&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",0.202174
"[S&H0&+](-[O&H0&-])-[C&H2]-[C&H2]",-0.201149
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-[O&H0&R]",-0.201083
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.201041
"[Cl&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.200503
"[C&H1]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.200371
"[C&H1](-[C&H3])-[N&H1]-[C&H2]-[C&H1]",-0.200195
"[O&H0]-[C&H1]-[C&H2]-[O&H1]",-0.200192
"[C&H3]/[N&H0]=[C&H0]/[n&H0&R]:[c&H0&R]",-0.200152
"[C&H1&R2]/[C&H1&R2]=[C&H1&R2]/[C&H1&R2]-[C&H3]",-0.200031
"[C&H2]-[C&H2]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.199772
"[S&H0&+](-[O&H0&-])-[C&H2]-[C&H2]-[N&H0&R]",-0.199506
"[O&H0]-[C&H0]-[C&H1]-[O&H1]",-0.198944
"[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.198927
"[O&H1]-[C&H0](-[c&H0&R]:[c&H1&R])-[C&H0]",0.198832
"[C&H1]-[N&H0]-[O&H1]",-0.198646
"[O&H1]-[C&H2]-[c&H0&R](:[c&H1&R]):[c&H0&R]",0.198615
"[C&H2]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.198432
"[C&H2]-[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.198172
"[C&H0](=[N&H0]\[O&H1])\[N&H1]",-0.198120
"[C&H3]-[C&H2]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.198116
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]",0.198067
"[C&H2]-[C&H1&R]-[N&H1&R]-[C&H2&R]",-0.197961
"[C&H3]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[s&H0&R]",0.197832
"[F&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.197804
"[c&H0&R]1:[n&H0&R]:[c&H1&R]:[n&H0&R]:[n&H0&R]:1",-0.197745
"[C&H1](-[C&H2])-[N&H1]-[C&H2]-[C&H2]",-0.197665
"[C&H0&R3]-[C&H2]-[C&H0]-[O&H1]",-0.197561
"[Cl&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H0&R2]",0.197452
"[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.196710
"[c&H0&R]1:[o&H0&R]:[n&H0&R]:[c&H0&R]:[c&H1&R]:1",-0.196629
"[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.195827
"[O&H0]-[C&H1&R]-[C&H0&R2]-[O&H1]",-0.195241
"[C&H0]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.195082
"[C&H2&R](-[C&H2&R])-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.194955
"[O&H1]-[C&H0](-[c&H0&R])(-[C&H0])-[C&H0]",0.194761
"[o&H0&R]:[c&H0&R]-[O&H1]",-0.194521
"[C&H0](-[O&H1])(-[c&H0&R]:[c&H1&R])-[c&H0&R]",0.193977
"[C&H2]-[C&H2]-[N&H1]-[C&H1]-[C&H2]",-0.193793
"[N&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.193762
"[C&H3]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.193432
"[c&H1&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.193369
"[C&H0]/[C&H0]=[N&H0]\[O&H0]",-0.193198
"[C&H0](-[O&H1])-[C&H0]",0.193007
"[C&H0](-[N&H2])(-[C&H2])-[C&H0]",0.192955
