fragment,contribution
"[c&H0&R]-[N&H1]-[S&H0]-[C&H0]-[F&H0]",-0.264015
"[C&H3]-[n&H0&R]:[s&H0&R]",-0.263761
"[C&H1&R]1-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.263432
"[O&H1]-[C&H0]",-0.263333
"[c&H0&R]-[C&H2]-[c&H0&R]:[c&H0&R2]:[c&H0&R2]",-0.263258
"[N&H2]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.261360
"[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.260420
"[C&H3]-[n&H0&R]:[s&H0&R]:[c&H0&R]=[O&H0]",-0.259726
"[C&H1&R]-[C&H2]-[N&H2]",-0.259642
"[O&H0&R]-[C&H1&R]-[C&H2]-[O&H1]",-0.259558
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.258822
"[C&H0](=[O&H0])-[N&H1]-[S&H0]-[c&H0&R]",-0.258819
"[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.258436
"[C&H2]/[N&H0]=[c&H0&R]/[c&H0&R2]",-0.257966
"[S&H0]-[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.257779
"[C&H2]-[C&H2]-[N&H0&R3&+](-[C&H2&R2])-[C&H2&R2]",-0.255704
"[C&H1]/[N&H0]=[c&H0&R]/[c&H0&R2]",-0.254951
"[O&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.254879
"[c&H0&R](=[N&H0&+](-[C&H3])-[C&H3]):[c&H1&R]",-0.254778
"[N&H2]-[C&H2]-[C&H2]",-0.254131
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.253983
"[S&H0]-[C&H2]-[C&H0]=[O&H0]",-0.253963
"[O&H0]-[C&H0]-[C&H0]-[O&H1]",-0.253691
"[c&H0&R]=[N&H0&+](-[C&H3])-[C&H3]",-0.253205
"[C&H2&R]-[C&H0&R]-[N&H2]",-0.252571
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[O&H0]",-0.252229
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.251451
"[c&H0&R]-[C&H2]-[c&H0&R]:[n&H0&R]:[c&H1&R]",-0.250615
"[O&H1]-[B&H0]-[O&H1]",-0.249824
"[N&H0]=[c&H0&R][c&H1&R]",-0.249633
"[C&H0](-[C&H0](=[O&H0])-[O&H1])-[c&H0&R]",-0.248822
"[C&H0](=[O&H0])-[N&H1]-[S&H0]=[O&H0]",-0.248742
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[C&H3]",-0.248694
"[C&H2&R]-[C&H1&R]-[N&H2]",-0.247931
"[O&H0]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.247295
"[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H1&R]",-0.245704
"[C&H2&R]1-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-1",-0.244933
"[c&H1&R]:[n&H0&R]:[n&H1&R]:[c&H1&R]",-0.244453
"[C&H1&R2]-[C&H2&R]-[N&H1&R]",-0.244438
"[C&H3]-[c&H0&R](:[n&H0&R]):[s&H0&R]:[c&H0&R2]",-0.244393
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[N&H1]",-0.243995
"[o&H0&R]:[n&H0&R]:[c&H0&R]-[N&H2]",-0.243246
"[C&H2]-[N&H0&R3&+](-[C&H2&R2])(-[C&H2&R2])-[C&H2&R2]",-0.242759
"[C&H2&R]1-[C&H1&R]-[N&H1&R]-[C&H2&R]-1",-0.242496
"[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.242455
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[O&H1]",-0.242358
"[c&H1&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.242354
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.241978
"[C&H3]-[C&H1&R]-[N&H1&R]",-0.241524
"[N&H1]-[O&H1]",-0.241437
"[C&H2]/[N&H0]=[c&H0&R]/[c&H0&R2]:[c&H1&R]",-0.241363
"[C&H2]-[N&H0&R3&+](-[C&H2&R2])-[C&H2&R2]-[C&H2&R2]",-0.241008
"[C&H2]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.240325
"[n&H0&R]:[n&H0&R2]:[c&H0&R]-[C&H3]",-0.240216
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.240203
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[c&H0&R]",-0.239655
"[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.238844
"[C&H2]-[C&H1]-[N&H2]",-0.238828
"[O&H0]-[C&H2]-[C&H2]-[N&H2]",-0.238803
"[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.238406
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.238231
"[C&H0&R3]-[N&H1]-[C&H2]",-0.238135
"[c&H1&R]:[c&H0&R]=[N&H0&+](-[C&H3])-[C&H3]",-0.237795
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]:[n&H0&R]",-0.237676
"[C&H3]-[N&H1]-[C&H1&R]-[C&H2&R]-[C&H2&R]",-0.237298
"[O&H0]=[c&H0&R]:[n&H1&R]:[c&H1&R]:[n&H0&R]",-0.237238
"[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.237145
"[C&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.235941
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.235882
"[C&H3]-[N&H1]-[C&H0]=[C&H1]",-0.234974
"[N&H0&R]=[C&H0&R2]-[N&H1&R]",-0.234404
"[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.234335
"[C&H3]-[N&H1]-[C&H1]-[C&H3]",-0.233292
"[O&H0]-[C&H2]-[C&H2]-[C&H1]-[N&H1]",-0.232672
"[n&H1&R]:[c&H0&R]-[N&H2]",-0.232496
"[N&H2]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.232484
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[S&H1]",-0.232337
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.231633
"[C&H2]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.231252
"[c&H0&R]-[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.231141
"[C&H1]-[C&H2]-[O&H1]",-0.231096
"[C&H2&R]-[C&H0&R2]-[O&H1]",-0.230742
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.230287
"[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.229947
"[C&H2]-[C&H2]/[N&H0]=[c&H0&R]/[c&H0&R2]",-0.229243
"[C&H1&R]-[C&H2&R]-[N&H1&R]",-0.228890
"[C&H2]-[C&H2]/[N&H0]=[c&H0&R]\[c&H1&R]",-0.228771
"[C&H2&R]1-[C&H1&R]-[C&H2&R]-[N&H0&R]-[C&H2&R]-1",-0.228387
"[C&H3]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.228377
"[C&H1]-[C&H1]-[O&H1]",-0.227810
"[S&H0]-[N&H1]-[c&H0&R]:[s&H0&R]:[n&H0&R]",-0.227534
"[C&H0]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.227066
"[c&H1&R]:[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.226857
"[C&H2]-[N&H0&R3&+](-[C&H2&R2]-[C&H2&R2])-[C&H2&R2]",-0.226098
"[N&H2]-[c&H0&R](:[n&H0&R]:[n&H0&R]):[s&H0&R]",-0.225697
"[F&H0]-[c&H0&R]:[c&H0&R]-[O&H0]-[c&H0&R]",-0.225623
"[C&H2&R]-[N&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.225500
"[N&H0]=[c&H0&R][c&H0&R2]",-0.225134
"[n&H0&R2]:[c&H0&R]-[N&H1]-[C&H0]=[O&H0]",-0.224886
"[N&H0]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.224872
"[C&H2&R]1-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.223993
"[N&H2]-[c&H0&R](:[n&H0&R]:[n&H0&R]):[n&H0&R]",-0.223469
"[S&H0]-[N&H0]-[C&H2]-[C&H0]=[O&H0]",-0.223156
"[O&H0]-[C&H2]-[C&H1]-[O&H0]-[c&H0&R]",-0.222581
"[O&H0&R]-[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.221752
"[C&H1]-[N&H0]-[O&H1]",-0.220886
"[C&H0&R]-[N&H2]",-0.220864
"[N&H0]-[C&H2]-[C&H0]=[O&H0]",-0.220842
"[O&H0&R]-[C&H0&R]-[O&H1]",-0.220477
"[N&H2]",-0.220412
"[C&H2&R]-[C&H0&R3]-[O&H1]",-0.220341
"[C&H0&R]1(-[O&H1])-[C&H2&R]-[N&H0&R]-[C&H2&R]-1",-0.220110
